word;type;score
gelobt;VVINF;0.4445
gelohnt;ADJX;0.5859
gelohnt;VVINF;0.004
gelöscht;VVINF;-0.3654
gelöst;VVINF;0.004
gelungen;ADJX;1
gelungene;ADJX;1
gelungenem;ADJX;1
gelungenen;ADJX;1
gelungener;ADJX;1
gelungenere;ADJX;1
gelungenerem;ADJX;1
gelungeneren;ADJX;1
gelungenerer;ADJX;1
gelungeneres;ADJX;1
gelungenes;ADJX;1
gelungenst;ADJX;1
gelungenste;ADJX;1
gelungenstem;ADJX;1
gelungensten;ADJX;1
gelungenster;ADJX;1
gelungenstes;ADJX;1
gelungner;ADJX;1
gelungnere;ADJX;1
gelungnerem;ADJX;1
gelungneren;ADJX;1
gelungnerer;ADJX;1
gelungneres;ADJX;1
gemangelt;VVINF;-0.0048
gemeckert;VVINF;-0.031
gemein;ADJX;-0.7203
gemeine;ADJX;-0.7203
gemeinem;ADJX;-0.7203
gemeinen;ADJX;-0.7203
gemeiner;ADJX;-0.7203
gemeinere;ADJX;-0.7203
gemeinerem;ADJX;-0.7203
gemeineren;ADJX;-0.7203
gemeinerer;ADJX;-0.7203
gemeineres;ADJX;-0.7203
gemeines;ADJX;-0.7203
gemeinsam;ADJX;0.004
gemeinsame;ADJX;0.004
gemeinsamem;ADJX;0.004
gemeinsamen;ADJX;0.004
gemeinsamer;ADJX;0.004
gemeinsamere;ADJX;0.004
gemeinsamerem;ADJX;0.004
gemeinsameren;ADJX;0.004
gemeinsamerer;ADJX;0.004
gemeinsameres;ADJX;0.004
gemeinsames;ADJX;0.004
gemeinsamst;ADJX;0.004
gemeinsamste;ADJX;0.004
gemeinsamstem;ADJX;0.004
gemeinsamsten;ADJX;0.004
gemeinsamster;ADJX;0.004
gemeinsamstes;ADJX;0.004
gemeinschaft;NN;0.004
gemeinschaften;NN;0.004
gemeinschaftlich;ADJX;0.004
gemeinschaftliche;ADJX;0.004
gemeinschaftlichem;ADJX;0.004
gemeinschaftlichen;ADJX;0.004
gemeinschaftlicher;ADJX;0.004
gemeinschaftlichere;ADJX;0.004
gemeinschaftlicherem;ADJX;0.004
gemeinschaftlicheren;ADJX;0.004
gemeinschaftlicherer;ADJX;0.004
gemeinschaftlicheres;ADJX;0.004
gemeinschaftliches;ADJX;0.004
gemeinschaftlichst;ADJX;0.004
gemeinschaftlichste;ADJX;0.004
gemeinschaftlichstem;ADJX;0.004
gemeinschaftlichsten;ADJX;0.004
gemeinschaftlichster;ADJX;0.004
gemeinschaftlichstes;ADJX;0.004
gemeinst;ADJX;-0.7203
gemeinste;ADJX;-0.7203
gemeinstem;ADJX;-0.7203
gemeinsten;ADJX;-0.7203
gemeinster;ADJX;-0.7203
gemeinstes;ADJX;-0.7203
gemindert;VVINF;-0.057
gemordet;VVINF;-0.0048
gemurrt;VVINF;-0.0496
gemütlich;ADJX;0.368
gemütliche;ADJX;0.368
gemütlichem;ADJX;0.368
gemütlichen;ADJX;0.368
gemütlicher;ADJX;0.368
gemütlichere;ADJX;0.368
gemütlicherem;ADJX;0.368
gemütlicheren;ADJX;0.368
gemütlicherer;ADJX;0.368
gemütlicheres;ADJX;0.368
gemütliches;ADJX;0.368
gemütlichst;ADJX;0.368
gemütlichste;ADJX;0.368
gemütlichstem;ADJX;0.368
gemütlichsten;ADJX;0.368
gemütlichster;ADJX;0.368
gemütlichstes;ADJX;0.368
genährt;VVINF;0.004
genau;ADJX;0.004
genaue;ADJX;0.004
genauem;ADJX;0.004
genauen;ADJX;0.004
genauer;ADJX;0.004
genauere;ADJX;0.004
genauerem;ADJX;0.004
genaueren;ADJX;0.004
genauerer;ADJX;0.004
genaueres;ADJX;0.004
genaues;ADJX;0.004
genauest;ADJX;0.004
genaueste;ADJX;0.004
genauestem;ADJX;0.004
genauesten;ADJX;0.004
genauester;ADJX;0.004
genauestes;ADJX;0.004
genauigkeit;NN;0.004
genaust;ADJX;0.004
genauste;ADJX;0.004
genaustem;ADJX;0.004
genausten;ADJX;0.004
genauster;ADJX;0.004
genaustes;ADJX;0.004
genehm;ADJX;0.004
genehme;ADJX;0.004
genehmem;ADJX;0.004
genehmen;ADJX;0.004
genehmer;ADJX;0.004
genehmere;ADJX;0.004
genehmerem;ADJX;0.004
genehmeren;ADJX;0.004
genehmerer;ADJX;0.004
genehmeres;ADJX;0.004
genehmes;ADJX;0.004
genehmig;VVINF;0.004
genehmige;VVINF;0.004
genehmigen;VVINF;0.004
genehmigest;VVINF;0.004
genehmiget;VVINF;0.004
genehmigst;VVINF;0.004
genehmigt;VVINF;0.004
genehmigte;VVINF;0.004
genehmigten;VVINF;0.004
genehmigtest;VVINF;0.004
genehmigtet;VVINF;0.004
genehmigung;NN;0.004
genehmigungen;NN;0.004
genehmst;ADJX;0.004
genehmste;ADJX;0.004
genehmstem;ADJX;0.004
genehmsten;ADJX;0.004
genehmster;ADJX;0.004
genehmstes;ADJX;0.004
genervt;ADJX;-0.0237
genervte;ADJX;-0.0237
genervtem;ADJX;-0.0237
genervten;ADJX;-0.0237
genervter;ADJX;-0.0237
genervtere;ADJX;-0.0237
genervterem;ADJX;-0.0237
genervteren;ADJX;-0.0237
genervterer;ADJX;-0.0237
genervteres;ADJX;-0.0237
genervtes;ADJX;-0.0237
genervtest;ADJX;-0.0237
genervteste;ADJX;-0.0237
genervtestem;ADJX;-0.0237
genervtesten;ADJX;-0.0237
genervtester;ADJX;-0.0237
genervtestes;ADJX;-0.0237
genesen;VVINF;0.004
genesung;NN;0.004
genesungen;NN;0.004
genial;ADJX;0.21560000000000001
geniale;ADJX;0.21560000000000001
genialem;ADJX;0.21560000000000001
genialen;ADJX;0.21560000000000001
genialer;ADJX;0.21560000000000001
genialere;ADJX;0.21560000000000001
genialerem;ADJX;0.21560000000000001
genialeren;ADJX;0.21560000000000001
genialerer;ADJX;0.21560000000000001
genialeres;ADJX;0.21560000000000001
geniales;ADJX;0.21560000000000001
genialität;NN;0.004
genialst;ADJX;0.21560000000000001
genialste;ADJX;0.21560000000000001
genialstem;ADJX;0.21560000000000001
genialsten;ADJX;0.21560000000000001
genialster;ADJX;0.21560000000000001
genialstes;ADJX;0.21560000000000001
genie;NN;0.0697
genies;NN;0.0697
genießbar;ADJX;0.004
genießbare;ADJX;0.004
genießbarem;ADJX;0.004
genießbaren;ADJX;0.004
genießbarer;ADJX;0.004
genießbarere;ADJX;0.004
genießbarerem;ADJX;0.004
genießbareren;ADJX;0.004
genießbarerer;ADJX;0.004
genießbareres;ADJX;0.004
genießbares;ADJX;0.004
genießbarst;ADJX;0.004
genießbarste;ADJX;0.004
genießbarstem;ADJX;0.004
genießbarsten;ADJX;0.004
genießbarster;ADJX;0.004
genießbarstes;ADJX;0.004
genießen;VVINF;0.4983
genörgelt;VVINF;-0.1789
genötigt;VVINF;-0.0048
genügend;ADJX;0.1019
genuss;NN;0.0701
genuß;NN;0.073
genüsse;NN;0.0701
genüße;NN;0.073
genüssen;NN;0.0701
genüßen;NN;0.073
genusses;NN;0.0701
genußes;NN;0.073
genusss;NN;0.0701
genußs;NN;0.073
genützt;VVINF;0.004
geordnet;ADJX;0.0936
gepflegt;ADJX;0.3499
gepflegt;VVINF;0.2325
gepflegte;ADJX;0.3499
gepflegtem;ADJX;0.3499
gepflegten;ADJX;0.3499
gepflegter;ADJX;0.3499
gepflegtere;ADJX;0.3499
gepflegterem;ADJX;0.3499
gepflegteren;ADJX;0.3499
gepflegterer;ADJX;0.3499
gepflegteres;ADJX;0.3499
gepflegtes;ADJX;0.3499
gepflegtest;ADJX;0.3499
gepflegteste;ADJX;0.3499
gepflegtestem;ADJX;0.3499
gepflegtesten;ADJX;0.3499
gepflegtester;ADJX;0.3499
gepflegtestes;ADJX;0.3499
geprügelt;VVINF;-0.0507
gequält;VVINF;-0.1929
gerächt;VVINF;-0.3489
gerammt;VVINF;-0.0048
geräumig;ADJX;0.1008
geräumige;ADJX;0.1008
geräumigem;ADJX;0.1008
geräumigen;ADJX;0.1008
geräumiger;ADJX;0.1008
geräumigere;ADJX;0.1008
geräumigerem;ADJX;0.1008
geräumigeren;ADJX;0.1008
geräumigerer;ADJX;0.1008
geräumigeres;ADJX;0.1008
geräumiges;ADJX;0.1008
geräumigkeit;NN;0.004
geräumigst;ADJX;0.1008
geräumigste;ADJX;0.1008
geräumigstem;ADJX;0.1008
geräumigsten;ADJX;0.1008
geräumigster;ADJX;0.1008
geräumigstes;ADJX;0.1008
gerecht;ADJX;0.004
gerechte;ADJX;0.004
gerechtem;ADJX;0.004
gerechten;ADJX;0.004
gerechter;ADJX;0.004
gerechtere;ADJX;0.004
gerechterem;ADJX;0.004
gerechteren;ADJX;0.004
gerechterer;ADJX;0.004
gerechteres;ADJX;0.004
gerechtes;ADJX;0.004
gerechtest;ADJX;0.004
gerechteste;ADJX;0.004
gerechtestem;ADJX;0.004
gerechtesten;ADJX;0.004
gerechtester;ADJX;0.004
gerechtestes;ADJX;0.004
gerechtfertigt;ADJX;0.004
gerechtfertigt;VVINF;0.004
gerechtfertigte;ADJX;0.004
gerechtfertigtem;ADJX;0.004
gerechtfertigten;ADJX;0.004
gerechtfertigter;ADJX;0.004
gerechtfertigtere;ADJX;0.004
gerechtfertigterem;ADJX;0.004
gerechtfertigteren;ADJX;0.004
gerechtfertigterer;ADJX;0.004
gerechtfertigteres;ADJX;0.004
gerechtfertigtes;ADJX;0.004
gerechtfertigtst;ADJX;0.004
gerechtfertigtste;ADJX;0.004
gerechtfertigtstem;ADJX;0.004
gerechtfertigtsten;ADJX;0.004
gerechtfertigtster;ADJX;0.004
gerechtfertigtstes;ADJX;0.004
gerechtigkeit;NN;0.004
gereift;VVINF;0.0886
gereinigt;VVINF;0.004
gerettet;VVINF;0.004
gering;ADJX;-0.6621
geringe;ADJX;-0.6621
geringem;ADJX;-0.6621
geringen;ADJX;-0.6621
geringer;ADJX;-0.6621
geringere;ADJX;-0.6621
geringerem;ADJX;-0.6621
geringeren;ADJX;-0.6621
geringerer;ADJX;-0.6621
geringeres;ADJX;-0.6621
geringes;ADJX;-0.6621
geringst;ADJX;-0.6621
geringste;ADJX;-0.6621
geringstem;ADJX;-0.6621
geringsten;ADJX;-0.6621
geringster;ADJX;-0.6621
geringstes;ADJX;-0.6621
geringwertig;ADJX;-0.0048
geringwertige;ADJX;-0.0048
geringwertigem;ADJX;-0.0048
geringwertigen;ADJX;-0.0048
geringwertiger;ADJX;-0.0048
geringwertigere;ADJX;-0.0048
geringwertigerem;ADJX;-0.0048
geringwertigeren;ADJX;-0.0048
geringwertigerer;ADJX;-0.0048
geringwertigeres;ADJX;-0.0048
geringwertiges;ADJX;-0.0048
geringwertigst;ADJX;-0.0048
geringwertigste;ADJX;-0.0048
geringwertigstem;ADJX;-0.0048
geringwertigsten;ADJX;-0.0048
geringwertigster;ADJX;-0.0048
geringwertigstes;ADJX;-0.0048
gerostet;VVINF;-0.0048
gerührt;ADJX;0.446
gerührte;ADJX;0.446
gerührtem;ADJX;0.446
gerührten;ADJX;0.446
gerührter;ADJX;0.446
gerührtere;ADJX;0.446
gerührterem;ADJX;0.446
gerührteren;ADJX;0.446
gerührterer;ADJX;0.446
gerührteres;ADJX;0.446
gerührtes;ADJX;0.446
gerührtest;ADJX;0.446
gerührteste;ADJX;0.446
gerührtestem;ADJX;0.446
gerührtesten;ADJX;0.446
gerührtester;ADJX;0.446
gerührtestes;ADJX;0.446
geruhsam;ADJX;0.0769
geruhsame;ADJX;0.0769
geruhsamem;ADJX;0.0769
geruhsamen;ADJX;0.0769
geruhsamer;ADJX;0.0769
geruhsamere;ADJX;0.0769
geruhsamerem;ADJX;0.0769
geruhsameren;ADJX;0.0769
geruhsamerer;ADJX;0.0769
geruhsameres;ADJX;0.0769
geruhsames;ADJX;0.0769
geruhsamst;ADJX;0.0769
geruhsamste;ADJX;0.0769
geruhsamstem;ADJX;0.0769
geruhsamsten;ADJX;0.0769
geruhsamster;ADJX;0.0769
geruhsamstes;ADJX;0.0769
gerutscht;VVINF;-0.0048
geschafft;VVINF;0.004
geschäftig;ADJX;0.004
geschäftige;ADJX;0.004
geschäftigem;ADJX;0.004
geschäftigen;ADJX;0.004
geschäftiger;ADJX;0.004
geschäftigere;ADJX;0.004
geschäftigerem;ADJX;0.004
geschäftigeren;ADJX;0.004
geschäftigerer;ADJX;0.004
geschäftigeres;ADJX;0.004
geschäftiges;ADJX;0.004
geschäftigst;ADJX;0.004
geschäftigste;ADJX;0.004
geschäftigstem;ADJX;0.004
geschäftigsten;ADJX;0.004
geschäftigster;ADJX;0.004
geschäftigstes;ADJX;0.004
geschäftsauflösung;NN;-0.0048
geschäftsauflösungen;NN;-0.0048
geschämt;VVINF;-0.893
geschätzt;ADJX;0.004
geschätzt;VVINF;0.1175
geschätzte;ADJX;0.004
geschätztem;ADJX;0.004
geschätzten;ADJX;0.004
geschätzter;ADJX;0.004
geschätztere;ADJX;0.004
geschätzterem;ADJX;0.004
geschätzteren;ADJX;0.004
geschätzterer;ADJX;0.004
geschätzteres;ADJX;0.004
geschätztes;ADJX;0.004
geschätztest;ADJX;0.004
geschätzteste;ADJX;0.004
geschätztestem;ADJX;0.004
geschätztesten;ADJX;0.004
geschätztester;ADJX;0.004
geschätztestes;ADJX;0.004
geschenk;NN;0.4792
geschenke;NN;0.4792
geschenken;NN;0.4792
geschenkes;NN;0.4792
geschenks;NN;0.4792
geschenkt;VVINF;0.204
geschick;NN;0.004
geschicke;NN;0.004
geschicken;NN;0.004
geschickes;NN;0.004
geschicklichkeit;NN;0.004
geschicks;NN;0.004
geschickt;ADJX;0.004
geschickte;ADJX;0.004
geschicktem;ADJX;0.004
geschickten;ADJX;0.004
geschickter;ADJX;0.004
geschicktere;ADJX;0.004
geschickterem;ADJX;0.004
geschickteren;ADJX;0.004
geschickterer;ADJX;0.004
geschickteres;ADJX;0.004
geschicktes;ADJX;0.004
geschicktest;ADJX;0.004
geschickteste;ADJX;0.004
geschicktestem;ADJX;0.004
geschicktesten;ADJX;0.004
geschicktester;ADJX;0.004
geschicktestes;ADJX;0.004
geschillert;VVINF;0.004
geschlottert;VVINF;-0.0048
geschmacklos;ADJX;-0.3212
geschmacklose;ADJX;-0.3212
geschmacklosem;ADJX;-0.3212
geschmacklosen;ADJX;-0.3212
geschmackloser;ADJX;-0.3212
geschmacklosere;ADJX;-0.3212
geschmackloserem;ADJX;-0.3212
geschmackloseren;ADJX;-0.3212
geschmackloserer;ADJX;-0.3212
geschmackloseres;ADJX;-0.3212
geschmackloses;ADJX;-0.3212
geschmacklosest;ADJX;-0.3212
geschmackloseste;ADJX;-0.3212
geschmacklosestem;ADJX;-0.3212
geschmacklosesten;ADJX;-0.3212
geschmacklosester;ADJX;-0.3212
geschmacklosestes;ADJX;-0.3212
geschmacklosigkeit;NN;-0.0048
geschmacklosigkeiten;NN;-0.0048
geschmackvoll;ADJX;0.2116
geschmackvolle;ADJX;0.2116
geschmackvollem;ADJX;0.2116
geschmackvollen;ADJX;0.2116
geschmackvoller;ADJX;0.2116
geschmackvollere;ADJX;0.2116
geschmackvollerem;ADJX;0.2116
geschmackvolleren;ADJX;0.2116
geschmackvollerer;ADJX;0.2116
geschmackvolleres;ADJX;0.2116
geschmackvolles;ADJX;0.2116
geschmackvollst;ADJX;0.2116
geschmackvollste;ADJX;0.2116
geschmackvollstem;ADJX;0.2116
geschmackvollsten;ADJX;0.2116
geschmackvollster;ADJX;0.2116
geschmackvollstes;ADJX;0.2116
geschmerzt;VVINF;-0.3251
geschmückt;VVINF;0.004
geschmuggelt;VVINF;-0.0048
geschockt;VVINF;-0.0396
geschrumpft;VVINF;-0.0048
geschubst;VVINF;-0.1756
geschuldet;VVINF;-0.0048
geschwächt;VVINF;-0.3372
gesenkt;VVINF;-0.0596
gesichert;VVINF;0.004
gesorgt;VVINF;0.1093
gespart;VVINF;0.004
gespendet;VVINF;0.004
gesprengt;VVINF;-0.0048
gestank;NN;-0.0048
gestankes;NN;-0.0048
gestanks;NN;-0.0048
gestärkt;VVINF;0.004
gestaunt;VVINF;0.004
gesteigert;ADJX;0.004
gesteigert;VVINF;0.004
gestiegen;ADJX;0.004
gestiftet;VVINF;0.004
gestockt;VVINF;-0.0048
gestört;VVINF;-0.333
gestottert;VVINF;-0.0435
gestrahlt;VVINF;0.2092
gestreikt;VVINF;-0.044
gestreßt;ADJX;-0.3128
gestürzt;VVINF;-0.1975
gesund;ADJX;0.1554
gesunde;ADJX;0.1554
gesundem;ADJX;0.1554
gesunden;ADJX;0.1554
gesunder;ADJX;0.1554
gesünder;ADJX;0.1554
gesundere;ADJX;0.1554
gesündere;ADJX;0.1554
gesunderem;ADJX;0.1554
gesünderem;ADJX;0.1554
gesunderen;ADJX;0.1554
gesünderen;ADJX;0.1554
gesunderer;ADJX;0.1554
gesünderer;ADJX;0.1554
gesunderes;ADJX;0.1554
gesünderes;ADJX;0.1554
gesundes;ADJX;0.1554
gesundest;ADJX;0.1554
gesündest;ADJX;0.1554
gesundeste;ADJX;0.1554
gesündeste;ADJX;0.1554
gesundestem;ADJX;0.1554
gesündestem;ADJX;0.1554
gesundesten;ADJX;0.1554
gesündesten;ADJX;0.1554
gesundester;ADJX;0.1554
gesündester;ADJX;0.1554
gesundestes;ADJX;0.1554
gesündestes;ADJX;0.1554
gesundheit;NN;0.004
gesundung;NN;0.004
getadelt;VVINF;-0.3234
getäuscht;VVINF;-0.6192
getoppt;VVINF;0.004
getötet;VVINF;-0.5203
getrauert;VVINF;-0.1945
getrennt;VVINF;-0.5033
getreu;ADJX;0.004
getreue;ADJX;0.004
getreuem;ADJX;0.004
getreuen;ADJX;0.004
getreuer;ADJX;0.004
getreuere;ADJX;0.004
getreuerem;ADJX;0.004
getreueren;ADJX;0.004
getreuerer;ADJX;0.004
getreueres;ADJX;0.004
getreues;ADJX;0.004
getreuest;ADJX;0.004
getreueste;ADJX;0.004
getreuestem;ADJX;0.004
getreuesten;ADJX;0.004
getreuester;ADJX;0.004
getreuestes;ADJX;0.004
getreust;ADJX;0.004
getreuste;ADJX;0.004
getreustem;ADJX;0.004
getreusten;ADJX;0.004
getreuster;ADJX;0.004
getreustes;ADJX;0.004
getröstet;VVINF;0.004
getrottet;VVINF;-0.0048
getrotzt;VVINF;-0.0048
gewachsen;ADJX;0.1201
gewachst;VVINF;0.3607
gewackelt;VVINF;-0.0048
gewagt;VVINF;0.004
gewährleisten;VVINF;0.004
gewährleistung;NN;0.004
gewährleistungen;NN;0.004
gewahrt;VVINF;0.004
gewalt;NN;-0.5363
gewalten;NN;-0.5363
gewaltfrei;ADJX;0.004
gewaltfreie;ADJX;0.004
gewaltfreiem;ADJX;0.004
gewaltfreien;ADJX;0.004
gewaltfreier;ADJX;0.004
gewaltfreiere;ADJX;0.004
gewaltfreierem;ADJX;0.004
gewaltfreieren;ADJX;0.004
gewaltfreierer;ADJX;0.004
gewaltfreieres;ADJX;0.004
gewaltfreies;ADJX;0.004
gewaltfreist;ADJX;0.004
gewaltfreiste;ADJX;0.004
gewaltfreistem;ADJX;0.004
gewaltfreisten;ADJX;0.004
gewaltfreister;ADJX;0.004
gewaltfreistes;ADJX;0.004
gewaltig;ADJX;0.004
gewaltige;ADJX;0.004
gewaltigem;ADJX;0.004
gewaltigen;ADJX;0.004
gewaltiger;ADJX;0.004
gewaltigere;ADJX;0.004
gewaltigerem;ADJX;0.004
gewaltigeren;ADJX;0.004
gewaltigerer;ADJX;0.004
gewaltigeres;ADJX;0.004
gewaltiges;ADJX;0.004
gewaltigst;ADJX;0.004
gewaltigste;ADJX;0.004
gewaltigstem;ADJX;0.004
gewaltigsten;ADJX;0.004
gewaltigster;ADJX;0.004
gewaltigstes;ADJX;0.004
gewaltsam;ADJX;-0.0048
gewaltsame;ADJX;-0.0048
gewaltsamem;ADJX;-0.0048
gewaltsamen;ADJX;-0.0048
gewaltsamer;ADJX;-0.0048
gewaltsamere;ADJX;-0.0048
gewaltsamerem;ADJX;-0.0048
gewaltsameren;ADJX;-0.0048
gewaltsamerer;ADJX;-0.0048
gewaltsameres;ADJX;-0.0048
gewaltsames;ADJX;-0.0048
gewaltsamst;ADJX;-0.0048
gewaltsamste;ADJX;-0.0048
gewaltsamstem;ADJX;-0.0048
gewaltsamsten;ADJX;-0.0048
gewaltsamster;ADJX;-0.0048
gewaltsamstes;ADJX;-0.0048
gewalttätig;ADJX;-0.3409
gewalttätige;ADJX;-0.3409
gewalttätige;NN;-0.0048
gewalttätigem;ADJX;-0.3409
gewalttätigen;ADJX;-0.3409
gewalttätiger;ADJX;-0.3409
gewalttätiger;NN;-0.0048
gewalttätigere;ADJX;-0.3409
gewalttätigerem;ADJX;-0.3409
gewalttätigeren;ADJX;-0.3409
gewalttätigerer;ADJX;-0.3409
gewalttätigeres;ADJX;-0.3409
gewalttätiges;ADJX;-0.3409
gewalttätigst;ADJX;-0.3409
gewalttätigste;ADJX;-0.3409
gewalttätigstem;ADJX;-0.3409
gewalttätigsten;ADJX;-0.3409
gewalttätigster;ADJX;-0.3409
gewalttätigstes;ADJX;-0.3409
gewärmt;VVINF;0.1956
geweint;VVINF;-0.1651
gewelkt;VVINF;-0.0531
gewichtig;ADJX;0.004
gewichtige;ADJX;0.004
gewichtigem;ADJX;0.004
gewichtigen;ADJX;0.004
gewichtiger;ADJX;0.004
gewichtigere;ADJX;0.004
gewichtigerem;ADJX;0.004
gewichtigeren;ADJX;0.004
gewichtigerer;ADJX;0.004
gewichtigeres;ADJX;0.004
gewichtiges;ADJX;0.004
gewichtigst;ADJX;0.004
gewichtigste;ADJX;0.004
gewichtigstem;ADJX;0.004
gewichtigsten;ADJX;0.004
gewichtigster;ADJX;0.004
gewichtigstes;ADJX;0.004
gewinn;NN;0.004
gewinnbringend;ADJX;0.004
gewinnbringende;ADJX;0.004
gewinnbringendem;ADJX;0.004
gewinnbringenden;ADJX;0.004
gewinnbringender;ADJX;0.004
gewinnbringendere;ADJX;0.004
gewinnbringenderem;ADJX;0.004
gewinnbringenderen;ADJX;0.004
gewinnbringenderer;ADJX;0.004
gewinnbringenderes;ADJX;0.004
gewinnbringendes;ADJX;0.004
gewinnbringendst;ADJX;0.004
gewinnbringendste;ADJX;0.004
gewinnbringendstem;ADJX;0.004
gewinnbringendsten;ADJX;0.004
gewinnbringendster;ADJX;0.004
gewinnbringendstes;ADJX;0.004
gewinne;NN;0.004
gewinnen;NN;0.004
gewinnen;VVINF;0.004
gewinner;NN;0.004
gewinnern;NN;0.004
gewinners;NN;0.004
gewinnes;NN;0.004
gewinns;NN;0.004
gewissenhaft;ADJX;0.004
gewissenhafte;ADJX;0.004
gewissenhaftem;ADJX;0.004
gewissenhaften;ADJX;0.004
gewissenhafter;ADJX;0.004
gewissenhaftere;ADJX;0.004
gewissenhafterem;ADJX;0.004
gewissenhafteren;ADJX;0.004
gewissenhafterer;ADJX;0.004
gewissenhafteres;ADJX;0.004
gewissenhaftes;ADJX;0.004
gewissenhaftest;ADJX;0.004
gewissenhafteste;ADJX;0.004
gewissenhaftestem;ADJX;0.004
gewissenhaftesten;ADJX;0.004
gewissenhaftester;ADJX;0.004
gewissenhaftestes;ADJX;0.004
gewünscht;ADJX;0.004
gewünschte;ADJX;0.004
gewünschtem;ADJX;0.004
gewünschten;ADJX;0.004
gewünschter;ADJX;0.004
gewünschtere;ADJX;0.004
gewünschterem;ADJX;0.004
gewünschteren;ADJX;0.004
gewünschterer;ADJX;0.004
gewünschteres;ADJX;0.004
gewünschtes;ADJX;0.004
gewünschtest;ADJX;0.004
gewünschteste;ADJX;0.004
gewünschtestem;ADJX;0.004
gewünschtesten;ADJX;0.004
gewünschtester;ADJX;0.004
gewünschtestes;ADJX;0.004
gewürdigt;ADJX;0.2056
gewütet;VVINF;-0.0048
gezappelt;VVINF;-0.0048
gezaudert;VVINF;-0.0048
gezerrt;VVINF;-0.0048
gezielt;ADJX;0.004
gezielte;ADJX;0.004
gezieltem;ADJX;0.004
gezielten;ADJX;0.004
gezielter;ADJX;0.004
gezieltere;ADJX;0.004
gezielterem;ADJX;0.004
gezielteren;ADJX;0.004
gezielterer;ADJX;0.004
gezielteres;ADJX;0.004
gezieltes;ADJX;0.004
gezieltst;ADJX;0.004
gezieltste;ADJX;0.004
gezieltstem;ADJX;0.004
gezieltsten;ADJX;0.004
gezieltster;ADJX;0.004
gezieltstes;ADJX;0.004
gezittert;VVINF;-0.0048
gezögert;VVINF;-0.0048
gezüchtigt;ADJX;-0.0048
gezweifelt;VVINF;-0.1935
gift;NN;-0.3505
gifte;NN;-0.3505
giften;NN;-0.3505
giftes;NN;-0.3505
giftig;ADJX;-0.3378
giftige;ADJX;-0.3378
giftigem;ADJX;-0.3378
giftigen;ADJX;-0.3378
giftiger;ADJX;-0.3378
giftigere;ADJX;-0.3378
giftigerem;ADJX;-0.3378
giftigeren;ADJX;-0.3378
giftigerer;ADJX;-0.3378
giftigeres;ADJX;-0.3378
giftiges;ADJX;-0.3378
giftigst;ADJX;-0.3378
giftigste;ADJX;-0.3378
giftigstem;ADJX;-0.3378
giftigsten;ADJX;-0.3378
giftigster;ADJX;-0.3378
giftigstes;ADJX;-0.3378
gifts;NN;-0.3505
gigantisch;ADJX;0.5459
gigantische;ADJX;0.5459
gigantischem;ADJX;0.5459
gigantischen;ADJX;0.5459
gigantischer;ADJX;0.5459
gigantischere;ADJX;0.5459
gigantischerem;ADJX;0.5459
gigantischeren;ADJX;0.5459
gigantischerer;ADJX;0.5459
gigantischeres;ADJX;0.5459
gigantisches;ADJX;0.5459
gigantischst;ADJX;0.5459
gigantischste;ADJX;0.5459
gigantischstem;ADJX;0.5459
gigantischsten;ADJX;0.5459
gigantischster;ADJX;0.5459
gigantischstes;ADJX;0.5459
glamour;NN;0.004
glamourös;ADJX;0.004
glamouröse;ADJX;0.004
glamourösem;ADJX;0.004
glamourösen;ADJX;0.004
glamouröser;ADJX;0.004
glamourösere;ADJX;0.004
glamouröserem;ADJX;0.004
glamouröseren;ADJX;0.004
glamouröserer;ADJX;0.004
glamouröseres;ADJX;0.004
glamouröses;ADJX;0.004
glamourösest;ADJX;0.004
glamouröseste;ADJX;0.004
glamourösestem;ADJX;0.004
glamourösesten;ADJX;0.004
glamourösester;ADJX;0.004
glamourösestes;ADJX;0.004
glamours;NN;0.004
glanz;NN;0.004
glänz;VVINF;0.3397
glänze;VVINF;0.3397
glänzen;VVINF;0.3397
glänzend;ADJX;0.2082
glänzende;ADJX;0.2082
glänzendem;ADJX;0.2082
glänzenden;ADJX;0.2082
glänzender;ADJX;0.2082
glänzendere;ADJX;0.2082
glänzenderem;ADJX;0.2082
glänzenderen;ADJX;0.2082
glänzenderer;ADJX;0.2082
glänzenderes;ADJX;0.2082
glänzendes;ADJX;0.2082
glänzendst;ADJX;0.2082
glänzendste;ADJX;0.2082
glänzendstem;ADJX;0.2082
glänzendsten;ADJX;0.2082
glänzendster;ADJX;0.2082
glänzendstes;ADJX;0.2082
glanzes;NN;0.004
glänzest;VVINF;0.3397
glänzet;VVINF;0.3397
glanzlos;ADJX;-0.3133
glanzlose;ADJX;-0.3133
glanzlosem;ADJX;-0.3133
glanzlosen;ADJX;-0.3133
glanzloser;ADJX;-0.3133
glanzlosere;ADJX;-0.3133
glanzloserem;ADJX;-0.3133
glanzloseren;ADJX;-0.3133
glanzloserer;ADJX;-0.3133
glanzloseres;ADJX;-0.3133
glanzloses;ADJX;-0.3133
glanzlosigkeit;NN;-0.0048
glanzlosst;ADJX;-0.3133
glanzlosste;ADJX;-0.3133
glanzlosstem;ADJX;-0.3133
glanzlossten;ADJX;-0.3133
glanzlosster;ADJX;-0.3133
glanzlosstes;ADJX;-0.3133
glanzs;NN;0.004
glänzt;VVINF;0.3397
glänzte;VVINF;0.3397
glänzten;VVINF;0.3397
